time,BTC,ETH,XRP,BNB,SOL,HYPE,SUI,ADA,STETH,TRX,DOGE,XLM,LINK,TON,WBTC,compound
2023-08-08,29770.51,1855.78,0.6418,245.1,24.21,0.0,0.5942,0.2973,1851.7,0.0768,0.07494,0.1428,7.462,1.287,29758.6,0.12583570765056165
2023-08-09,29566.47,1854.14,0.643,243.99,24.37,0.0,0.5949,0.3011,1843.76,0.07668,0.07536,0.1415,7.674,1.252,29566.47,0.11992249259200241
2023-08-10,29428.1,1850.51,0.6325,241.63,24.59,0.0,0.6044,0.296,1850.14,0.07725,0.0758,0.1388,7.611,1.26,29428.1,0.15330691949703704
2023-08-11,29403.56,1847.01,0.6313,239.74,24.61,0.0,0.6048,0.2931,1836.48,0.07716,0.07567,0.1396,7.483,1.286,29432.96,0.23045841231743833
2023-08-12,29417.08,1849.08,0.6272,240.18,24.91,0.0,0.6074,0.2919,1833.18,0.07742,0.07667,0.1379,7.44,1.361,29417.08,0.21975074358127153
2023-08-13,29281.55,1839.07,0.6257,239.99,24.21,0.0,0.5989,0.2892,1808.73,0.07705,0.07471,0.1378,7.368,1.419,29310.83,0.2090438957338125
2023-08-14,29409.22,1844.02,0.634,240.27,25.17,0.0,0.5996,0.2904,1830.56,0.07745,0.07463,0.136,7.407,1.429,29409.22,0.2890045365091821
2023-08-15,29171.23,1827.21,0.6098,236.96,23.88,0.0,0.5609,0.2819,1793.04,0.07626,0.07086,0.1302,7.036,1.466,29165.4,0.32837627296682753
2023-08-16,28702.8,1805.68,0.5884,231.91,22.79,0.0,0.527,0.2745,1805.5,0.07464,0.06712,0.1265,6.756,1.419,28694.19,0.3059025536700799
2023-08-17,26629.67,1681.74,0.5068,218.17,21.69,0.0,0.476,0.2559,1673.33,0.07265,0.06104,0.1133,6.197,1.335,26656.3,0.33403055584937813
2023-08-18,26049.69,1661.34,0.506,215.98,21.33,0.0,0.4843,0.264,1652.7,0.07299,0.06323,0.1166,6.173,1.271,26101.79,0.311859671208755
2023-08-19,26095.8,1669.67,0.5198,216.67,21.89,0.0,0.559,0.2688,1654.48,0.07411,0.0638,0.1239,6.178,1.344,26147.99,0.2895731835302422
2023-08-20,26191.01,1685.38,0.5388,216.53,21.77,0.0,0.544,0.2704,1673.25,0.07587,0.06384,0.1296,6.22,1.371,26243.39,0.3026712971085439
2023-08-21,26126.18,1667.37,0.5246,210.37,21.2,0.0,0.514,0.2628,1662.53,0.07517,0.06252,0.1247,6.175,1.354,26178.43,0.208007284875654
2023-08-22,26043.01,1634.23,0.5204,210.82,20.56,0.0,0.5357,0.2586,1622.95,0.07547,0.06254,0.1206,6.113,1.372,26040.41,0.12276139325000236
2023-08-23,26429.4,1679.23,0.5298,216.59,21.73,0.0,0.6011,0.268,1663.78,0.0776,0.06378,0.1274,6.348,1.426,26455.83,0.09564701678795373
2023-08-24,26166.22,1660.46,0.5183,218.88,21.05,0.0,0.5724,0.2658,1594.21,0.07656,0.06305,0.1238,6.083,1.409,26192.39,0.046005460771232534
2023-08-25,26051.29,1652.94,0.5257,218.53,20.42,0.0,0.5563,0.2611,1646.66,0.07721,0.06309,0.1238,6.012,1.421,26077.34,0.06271782740099623
2023-08-26,26010.35,1646.3,0.5232,216.41,20.28,0.0,0.588,0.261,1633.79,0.07738,0.06287,0.1209,6.003,1.456,26036.36,0.018316623624935677
2023-08-27,26091.32,1657.6,0.5238,218.28,20.79,0.0,0.583,0.2633,1646.0,0.07746,0.06315,0.1209,6.028,1.52,26117.41,-0.0512985614418289
2023-08-28,26106.0,1652.22,0.523,218.85,20.55,0.0,0.5475,0.2675,1630.74,0.07633,0.06342,0.1199,5.975,1.497,26106.0,0.02298387700424881
2023-08-29,27724.41,1729.38,0.5398,226.9,21.79,0.0,0.5454,0.2727,1722.98,0.07732,0.06639,0.1244,6.193,1.717,27724.41,0.012695061979922026
2023-08-30,27305.41,1705.51,0.5283,223.56,20.82,0.0,0.5254,0.2655,1670.21,0.07564,0.06588,0.1204,5.925,1.732,27305.41,0.01707147221431822
2023-08-31,25937.29,1645.67,0.5109,216.68,19.73,0.0,0.5004,0.2553,1611.28,0.07671,0.06376,0.1149,5.878,1.733,25963.23,-0.053165937096354615
2023-09-01,25798.79,1628.51,0.4981,213.39,19.32,0.0,0.4888,0.2552,1622.0,0.07604,0.06385,0.1141,5.939,1.92,25798.79,-0.07938507332261374
2023-09-02,25868.56,1636.88,0.4989,214.39,19.49,0.0,0.4911,0.2562,1634.75,0.07703,0.06349,0.1135,5.972,1.865,25868.56,-0.07283894383712045
2023-09-03,25971.37,1635.72,0.5047,214.46,19.57,0.0,0.4836,0.2559,1628.85,0.07703,0.06316,0.1187,6.03,1.87,25971.37,-0.1293886227082356
2023-09-04,25816.24,1629.77,0.5082,215.18,19.51,0.0,0.4826,0.2561,1616.08,0.07748,0.06324,0.1243,6.014,1.875,25816.24,-0.10960372179095199
2023-09-05,25785.01,1633.83,0.505,214.45,20.26,0.0,0.4905,0.2577,1622.72,0.07745,0.06399,0.1223,6.137,1.784,25785.01,-0.13863565628689223
2023-09-06,25751.71,1632.35,0.5032,215.06,19.64,0.0,0.4809,0.2576,1595.95,0.07892,0.06361,0.1239,6.298,1.836,25777.46,-0.15222034377655605
2023-09-07,26264.75,1647.63,0.5051,217.18,19.91,0.0,0.4852,0.258,1616.49,0.07904,0.06363,0.1254,6.387,1.834,26246.36,-0.1813056743880259
2023-09-08,25907.13,1636.13,0.5049,214.59,19.61,0.0,0.4813,0.2542,1621.73,0.07916,0.06368,0.1269,6.281,1.798,25886.4,-0.08769176516257901
2023-09-09,25898.41,1635.27,0.5037,214.05,19.44,0.0,0.4809,0.2532,1624.15,0.07917,0.06337,0.1316,6.165,1.798,25898.41,-0.0873666263994757
2023-09-10,25833.67,1616.78,0.4969,212.53,18.24,0.0,0.4552,0.2491,1587.52,0.07833,0.06129,0.1338,6.016,1.714,25833.67,-0.13925217284727073
2023-09-11,25157.07,1551.53,0.4742,206.06,17.72,0.0,0.4262,0.2421,1546.72,0.07754,0.06046,0.1285,5.828,1.634,25144.49,-0.09712492724211128
2023-09-12,25840.34,1593.09,0.4801,210.73,17.92,0.0,0.428,0.2456,1588.79,0.08074,0.06088,0.1212,5.959,1.834,25840.34,-0.15716710974066236
2023-09-13,26227.49,1607.97,0.4832,212.47,18.4,0.0,0.4432,0.2487,1605.88,0.08116,0.06125,0.1208,6.022,1.88,26219.62,-0.14572392999042458
2023-09-14,26533.66,1627.01,0.4889,212.24,18.86,0.000252,0.4456,0.2514,1635.15,0.08369,0.06211,0.1203,6.154,1.921,26520.39,-0.24270743618441334
2023-09-15,26605.49,1641.48,0.5005,213.87,19.14,0.00023,0.4462,0.2506,1635.41,0.0841,0.06251,0.1203,6.367,2.075,26632.1,-0.30811673862933486
2023-09-16,26569.13,1634.86,0.4997,215.03,19.13,0.000246,0.4668,0.2504,1620.96,0.08354,0.06216,0.1194,6.282,2.408,26569.13,-0.2972736768358787
2023-09-17,26533.12,1622.81,0.4927,216.46,18.82,0.000251,0.4357,0.2472,1626.06,0.08338,0.06148,0.1162,6.151,2.296,26522.51,-0.2593503478361082
2023-09-18,26767.82,1637.19,0.503,216.02,19.66,0.000225,0.449,0.2516,1631.62,0.08402,0.062,0.1181,6.568,2.421,26767.82,-0.24978193377660965
2023-09-19,27219.02,1643.58,0.514,217.22,20.04,0.000215,0.4539,0.2549,1725.76,0.08459,0.06268,0.1184,6.846,2.557,27205.41,-0.25456434789602167
2023-09-20,27126.4,1622.39,0.5213,214.53,20.29,0.000208,0.4474,0.2517,1667.82,0.08449,0.06263,0.1169,6.904,2.41,27104.7,-0.2686195326754861
2023-09-21,26567.47,1584.04,0.5071,210.64,19.46,0.0002,0.4399,0.245,1628.39,0.08305,0.0613,0.1139,6.664,2.372,26535.59,-0.3415456321938575
2023-09-22,26583.16,1593.13,0.5122,210.91,19.42,0.000223,0.4448,0.245,1590.74,0.08338,0.06152,0.1146,6.957,2.299,26559.24,-0.3765378426135929
2023-09-23,26585.41,1593.91,0.5077,210.27,19.48,0.0002573,0.4456,0.2462,1587.53,0.08365,0.06151,0.1142,7.191,2.303,26556.17,-0.39856978116158237
2023-09-24,26261.44,1580.76,0.5021,208.21,19.36,0.0002052,0.4391,0.2428,1578.07,0.08362,0.0607,0.1123,6.972,2.198,26245.68,-0.34471366985063656
2023-09-25,26297.93,1588.04,0.5054,209.81,19.39,0.000192,0.4424,0.2459,1585.02,0.08464,0.06093,0.113,7.496,2.162,26297.93,-0.3265327553722135
2023-09-26,26212.59,1593.27,0.5017,212.43,19.02,0.0001899,0.4387,0.2453,1590.56,0.08472,0.06059,0.1119,7.353,2.124,26212.59,-0.4136847631403502
2023-09-27,26360.2,1597.73,0.4988,212.22,19.12,0.0001799,0.4373,0.2445,1595.01,0.08548,0.06048,0.1125,7.639,2.18,26344.38,-0.39648056467061044
2023-09-28,27027.2,1652.9,0.5097,214.85,19.98,0.000179,0.4463,0.249,1648.44,0.08676,0.0615,0.1142,7.81,2.254,27027.2,-0.4147346786914262
2023-09-29,26909.4,1667.44,0.5215,214.9,20.27,0.00019,0.4789,0.2494,1672.44,0.08906,0.06215,0.1124,7.95,2.199,26909.4,-0.4475807787067242
2023-09-30,26964.27,1670.97,0.515,214.5,21.36,0.000175,0.4703,0.254,1679.32,0.0886,0.06208,0.1123,8.19,2.121,26964.27,-0.4159969642646808
2023-10-01,27994.51,1733.44,0.524,218.27,23.86,0.000188,0.5059,0.266,1730.49,0.09015,0.06317,0.1143,8.046,2.108,27986.11,-0.3634469881398832
2023-10-02,27507.22,1662.8,0.5123,214.65,23.36,0.000175,0.4681,0.2593,1660.31,0.08752,0.06203,0.1116,7.466,2.014,27507.22,-0.3158829821840733
2023-10-03,27428.66,1656.96,0.5391,213.55,23.61,0.00017,0.4446,0.261,1666.9,0.09074,0.06139,0.1147,7.409,2.025,27425.92,-0.35684385834520516
2023-10-04,27789.8,1646.79,0.5328,213.47,23.14,0.000151,0.4419,0.2589,1656.67,0.08893,0.06146,0.1125,7.671,1.96,27781.46,-0.37130447713776593
2023-10-05,27414.59,1611.72,0.523,210.63,22.69,0.000106,0.4346,0.2603,1621.39,0.08822,0.06086,0.1107,7.465,2.074,27392.66,-0.35374130556758776
2023-10-06,27946.61,1645.93,0.5258,213.3,23.43,8.5e-05,0.4431,0.2648,1655.81,0.0872,0.0614,0.1118,7.646,2.16,27946.61,-0.3039640492114698
2023-10-07,27973.69,1634.64,0.522,212.26,23.31,7.908e-05,0.4429,0.2588,1644.45,0.08813,0.06146,0.1112,7.531,2.071,27973.69,-0.3269227611037343
2023-10-08,27933.57,1633.61,0.5178,211.29,23.24,6.506e-05,0.4377,0.2566,1643.41,0.08799,0.06098,0.1108,7.681,2.058,27961.5,-0.3352057099369251
2023-10-09,27598.77,1580.25,0.5029,205.62,22.1,6.1e-05,0.4164,0.2513,1578.99,0.08614,0.05876,0.106,7.279,1.976,27582.21,-0.38952245863722657
2023-10-10,27395.4,1567.68,0.4964,208.59,22.11,6.4e-05,0.4157,0.2491,1566.11,0.0863,0.05913,0.1043,7.264,2.008,27395.4,-0.4483327898412601
2023-10-11,26871.21,1566.52,0.4888,206.59,22.01,5.299e-05,0.4099,0.2478,1565.27,0.08604,0.05851,0.1033,7.389,1.998,26898.08,-0.4067064987215502
2023-10-12,26756.23,1539.43,0.4829,205.06,21.29,3.3e-05,0.4074,0.2459,1538.35,0.0849,0.05788,0.1025,7.197,1.946,26750.88,-0.337894497293009
2023-10-13,26862.9,1552.12,0.4851,206.17,21.84,3.2e-05,0.4131,0.2458,1548.55,0.08549,0.05839,0.1029,7.256,1.955,26862.9,-0.34049500337202565
2023-10-14,26854.52,1555.02,0.4867,206.54,22.0,5.8e-05,0.416,0.2471,1564.35,0.08505,0.05984,0.1043,7.329,1.933,26854.52,-0.2893183584774245
2023-10-15,27177.41,1557.99,0.4874,209.92,21.94,3.7e-05,0.4102,0.2474,1556.9,0.08668,0.05931,0.1064,7.423,1.947,27155.67,-0.2702365572250428
2023-10-16,28518.37,1600.09,0.4978,214.77,23.97,3.8e-05,0.4108,0.2514,1598.01,0.08891,0.06002,0.1074,7.531,1.967,28518.37,-0.301492544955299
2023-10-17,28409.46,1565.4,0.4913,211.51,23.95,3.7e-05,0.3808,0.2465,1560.23,0.08866,0.05906,0.103,7.325,2.061,28409.46,-0.28242276467987826
2023-10-18,28328.07,1563.66,0.488,210.29,23.42,3.1e-05,0.3826,0.243,1562.72,0.08922,0.05861,0.1033,7.356,2.044,28313.91,-0.20452093635657984
2023-10-19,28733.78,1567.55,0.5201,211.31,24.94,2.903e-05,0.3711,0.2471,1565.51,0.08999,0.05887,0.1074,7.308,2.086,28762.51,-0.20531223831207743
2023-10-20,29684.37,1604.86,0.5151,212.18,27.04,3.103e-05,0.3832,0.2514,1600.37,0.09071,0.05993,0.1075,7.577,2.088,29684.37,-0.1260800555213771
2023-10-21,29924.08,1629.44,0.5211,214.05,29.33,2.7e-05,0.3911,0.2588,1624.88,0.09162,0.0612,0.1108,8.914,2.129,29983.93,-0.2560673107258643
2023-10-22,30001.44,1664.18,0.5227,217.72,29.05,2.4e-05,0.4037,0.2641,1680.82,0.0904,0.06171,0.1109,10.2,2.184,30031.44,-0.21397218550710315
2023-10-23,33084.08,1766.32,0.5477,228.71,31.92,2.8e-05,0.4206,0.2809,1759.08,0.09227,0.06744,0.116,10.58,2.203,33077.46,-0.2086198320951946
2023-10-24,33923.52,1785.2,0.559,225.18,30.18,2.7e-05,0.434,0.2791,1783.24,0.09236,0.06656,0.1144,10.38,2.13,33923.52,-0.22257019961848798
2023-10-25,34503.4,1787.67,0.5555,222.15,32.44,2.9e-05,0.4362,0.2809,1778.73,0.09349,0.06835,0.1144,11.06,2.128,34503.4,-0.21698216079171287
2023-10-26,34157.06,1803.72,0.5535,222.97,32.77,3e-05,0.4405,0.2872,1796.69,0.09287,0.07187,0.1132,10.93,2.129,34157.06,-0.31536060652175757
2023-10-27,33907.7,1779.98,0.5432,224.33,31.74,3e-05,0.4312,0.2895,1774.11,0.09356,0.06779,0.1119,11.18,2.063,33900.92,-0.32534420091363314
2023-10-28,34090.05,1776.59,0.5449,225.62,31.65,3.7e-05,0.4673,0.2911,1772.33,0.09435,0.06904,0.1141,10.93,2.052,34062.78,-0.30648857233804583
2023-10-29,34535.38,1795.69,0.5561,227.07,32.84,3.8e-05,0.4528,0.2955,1777.91,0.09485,0.06937,0.1157,11.09,2.077,34504.3,-0.23159387010096996
2023-10-30,34494.56,1809.85,0.5786,228.18,34.95,4.9e-05,0.4636,0.3031,1797.18,0.09565,0.06963,0.119,11.23,2.125,34484.21,-0.2565073810146523
2023-10-31,34657.73,1815.45,0.5999,226.35,38.43,3.8e-05,0.4433,0.2931,1808.37,0.09716,0.06828,0.1212,11.36,2.262,34626.54,-0.2959320611593117
2023-11-01,35439.76,1847.63,0.6091,227.92,41.17,4.2e-05,0.4656,0.3074,1845.78,0.1002,0.06896,0.1226,11.64,2.219,35404.32,-0.3200199133385385
2023-11-02,34947.15,1801.34,0.6054,231.45,40.25,3.9e-05,0.4586,0.3231,1800.62,0.09924,0.06791,0.1197,11.01,2.253,34905.21,-0.27324980745343486
2023-11-03,34732.28,1833.71,0.6125,230.38,39.48,3.604e-05,0.4558,0.3293,1835.54,0.09726,0.06811,0.1225,11.46,2.254,34732.28,-0.25581225197045065
2023-11-04,35086.09,1857.23,0.6155,237.29,42.44,3.503e-05,0.5048,0.3281,1849.43,0.09779,0.06911,0.1236,11.5,2.262,35079.07,-0.28130026215880255
2023-11-05,35039.47,1893.28,0.6613,244.08,41.2,4.504e-05,0.5028,0.3421,1881.92,0.09824,0.07111,0.1256,12.24,2.266,35039.47,-0.25463689050313476
2023-11-06,35054.59,1901.65,0.715,255.23,42.17,4.6e-05,0.5279,0.3626,1892.14,0.0977,0.07641,0.1312,12.99,2.438,35054.59,-0.24878301303573278
2023-11-07,35421.85,1886.12,0.6855,246.22,42.95,4.6e-05,0.5247,0.3513,1883.67,0.09665,0.0734,0.1267,13.05,2.56,35414.77,-0.19935076350908829
2023-11-08,35638.33,1889.05,0.6874,246.72,43.13,4.4e-05,0.5787,0.358,1879.79,0.0984,0.07535,0.1277,14.94,2.71,35638.33,-0.23345341820295593
2023-11-09,36704.14,2121.13,0.6668,251.68,45.31,4.5e-05,0.5621,0.3685,2110.95,0.09892,0.07357,0.1229,14.62,2.476,36704.14,-0.24883652553284433
2023-11-10,37321.51,2078.52,0.6597,251.25,56.72,4.6e-05,0.6101,0.3862,2071.87,0.1063,0.07544,0.1238,15.51,2.478,37269.26,-0.2674419331894522
2023-11-11,37142.22,2053.53,0.6627,251.45,56.34,4.6e-05,0.5926,0.3844,2050.04,0.108,0.07853,0.125,16.47,2.425,37090.22,-0.3396176805960581
2023-11-12,37079.76,2045.4,0.6616,247.25,56.3,4.5e-05,0.6187,0.3835,2042.33,0.1084,0.07798,0.1244,16.04,2.598,37046.39,-0.32381166674282935
2023-11-13,36482.51,2054.32,0.6704,241.32,51.61,4.4e-05,0.6011,0.3569,2044.66,0.1069,0.07456,0.1223,14.36,2.367,36420.49,-0.3097589031338348
2023-11-14,35551.21,1979.66,0.6294,242.25,56.83,4.6e-05,0.5662,0.3579,1970.55,0.1023,0.07244,0.1179,13.95,2.281,35501.44,-0.3085032303017118
2023-11-15,37884.19,2059.63,0.6485,253.98,65.5,4.605e-05,0.6192,0.3789,2050.57,0.1042,0.07627,0.1215,15.04,2.371,37812.21,-0.3192325869704692
2023-11-16,36162.42,1961.54,0.612,242.52,57.78,4.6e-05,0.5648,0.3708,1951.14,0.1024,0.07956,0.1184,13.87,2.289,36090.1,-0.3890011240729899
2023-11-17,36626.32,1961.61,0.6135,244.68,58.54,4.2e-05,0.5544,0.3673,1951.41,0.1038,0.08673,0.1182,13.71,2.332,36571.38,-0.40903339021125784
2023-11-18,36591.19,1963.67,0.611,244.92,58.58,4.605e-05,0.5452,0.3776,1960.72,0.1029,0.08031,0.1192,13.76,2.36,36528.98,-0.42516911603759633
2023-11-19,37388.64,2012.46,0.6261,246.35,61.13,4.504e-05,0.5647,0.3842,2004.61,0.1035,0.08052,0.1211,14.92,2.399,37321.34,-0.46428297949867725
2023-11-20,37476.66,2022.62,0.6125,253.23,56.6,4.705e-05,0.5554,0.3805,2019.99,0.101,0.07772,0.1199,14.48,2.341,37394.21,-0.47134726508197766
2023-11-21,35758.72,1933.76,0.579,225.67,51.66,4.3e-05,0.5041,0.3569,1933.18,0.09628,0.07179,0.1137,13.37,2.301,35701.51,-0.4501447222412508
2023-11-22,37424.2,2064.08,0.6112,236.22,57.58,4.1e-05,0.5573,0.3804,2066.14,0.1012,0.07576,0.1182,14.21,2.394,37353.09,-0.35483542718072425
2023-11-23,37299.18,2062.63,0.6206,233.83,56.46,3.9e-05,0.5879,0.3873,2062.63,0.1018,0.07621,0.1173,14.39,2.413,37250.69,-0.34510653653913226
2023-11-24,37737.05,2082.24,0.6217,232.91,56.86,3.804e-05,0.6276,0.3862,2082.24,0.1046,0.07823,0.118,14.5,2.416,37669.12,-0.3312290170029941
2023-11-25,37801.92,2084.06,0.6231,234.52,58.83,3.804e-05,0.6557,0.3944,2080.1,0.1089,0.07898,0.1211,14.78,2.367,37767.9,-0.3339513127913024
2023-11-26,37460.21,2063.01,0.6159,231.77,57.57,4.3e-05,0.6358,0.3877,2062.18,0.1078,0.0787,0.12,14.77,2.374,37415.26,-0.4288898735562545
2023-11-27,37246.29,2027.67,0.6039,227.31,55.07,4.3e-05,0.593,0.3778,2023.01,0.1019,0.07882,0.1165,14.19,2.447,37190.42,-0.42921556732871535
2023-11-28,37836.63,2049.1,0.6109,229.67,58.21,4e-05,0.6183,0.3858,2048.08,0.103,0.08087,0.1186,14.53,2.448,37764.74,-0.42520405683166407
2023-11-29,37861.9,2029.17,0.6092,227.32,59.29,3.8e-05,0.602,0.3816,2031.2,0.1035,0.08051,0.1186,14.52,2.439,37820.25,-0.30104195120739974
2023-11-30,37729.58,2052.93,0.6063,227.62,59.28,3.9e-05,0.5974,0.376,2048.62,0.1035,0.08343,0.1183,14.41,2.417,37714.49,-0.30965999944645584
2023-12-01,38699.84,2088.21,0.6129,228.52,59.78,4e-05,0.6132,0.3843,2087.79,0.1031,0.08388,0.1198,15.0,2.437,38649.53,-0.2935826323297752
2023-12-02,39469.35,2165.6,0.621,229.12,63.71,4e-05,0.6262,0.3979,2165.17,0.1033,0.08623,0.1216,16.0,2.494,39457.51,-0.29431822081503733
2023-12-03,39980.93,2193.78,0.6233,228.05,63.0,3.8e-05,0.6153,0.395,2193.12,0.1031,0.08575,0.122,15.71,2.427,39936.95,-0.35175212269601397
2023-12-04,41984.41,2243.25,0.6244,233.43,61.58,3.9e-05,0.6286,0.4068,2242.8,0.1038,0.09189,0.1222,15.81,2.404,41900.44,-0.2936109819702629
2023-12-05,44089.06,2293.88,0.6211,231.25,61.01,4.6e-05,0.644,0.4259,2288.83,0.1036,0.09435,0.1225,15.73,2.392,43996.47,-0.25501433033592413
2023-12-06,43771.01,2232.96,0.6403,229.49,61.86,4.7e-05,0.619,0.4428,2232.51,0.1048,0.09488,0.1255,15.27,2.311,43644.07,-0.2144627329837718
2023-12-07,43285.02,2356.77,0.6434,232.7,67.78,4.4e-05,0.6722,0.4558,2356.53,0.1043,0.09593,0.1262,15.7,2.276,43263.38,-0.2589321057235088
2023-12-08,44186.18,2358.94,0.6725,238.96,74.94,4.3e-05,0.7041,0.5457,2347.38,0.1067,0.1017,0.1324,16.92,2.328,44164.09,-0.18779239017670377
2023-12-09,43723.0,2341.13,0.6586,237.77,72.25,5.1e-05,0.6783,0.5791,2340.43,0.1067,0.0985,0.1337,16.2,2.323,43618.06,-0.25688494331631784
2023-12-10,43791.67,2352.31,0.6616,239.85,74.81,5.8e-05,0.6901,0.5948,2351.13,0.1078,0.1019,0.1333,16.37,2.321,43752.26,-0.2265420886263043
2023-12-11,41235.58,2224.1,0.6187,246.3,70.24,5.098e-05,0.6289,0.5506,2223.43,0.1039,0.09414,0.1234,14.77,2.141,41231.46,-0.11601930733580537
2023-12-12,41472.94,2202.33,0.6189,254.44,68.54,5.598e-05,0.6597,0.5783,2201.67,0.1037,0.09377,0.1231,14.51,2.155,41423.17,-0.1645461235923398
2023-12-13,42887.55,2260.72,0.6276,252.14,70.63,5.3e-05,0.6528,0.6674,2215.73,0.1043,0.09642,0.1249,14.77,2.229,42823.22,-0.19186101007247838
2023-12-14,43030.6,2316.03,0.6318,253.32,75.68,5.1e-05,0.655,0.6436,2292.87,0.1061,0.09836,0.1275,15.36,2.215,43000.48,-0.18587844181809635
2023-12-15,41939.16,2220.32,0.6154,244.88,72.52,4.9e-05,0.6159,0.6005,2219.43,0.1015,0.09299,0.1229,14.28,2.16,41834.31,-0.2100522245239063
2023-12-16,42243.26,2227.14,0.62,244.21,73.67,4.997e-05,0.6322,0.6076,2225.14,0.1028,0.0971,0.1247,14.31,2.185,42141.88,-0.2865853960772129
2023-12-17,41349.42,2194.84,0.6098,238.83,70.77,4.997e-05,0.6096,0.5799,2191.11,0.102,0.09287,0.1221,14.01,2.163,41287.4,-0.2821572473369116
2023-12-18,42650.27,2218.75,0.6124,241.66,74.41,4.86e-05,0.6103,0.6023,2213.2,0.101,0.09212,0.1212,14.67,2.131,42535.11,-0.33427243302321685
2023-12-19,42268.08,2177.38,0.6045,252.81,73.02,4.65e-05,0.678,0.5761,2157.35,0.1006,0.09019,0.1195,14.1,2.143,42196.22,-0.3095928114914578
2023-12-20,43669.91,2202.03,0.617,260.4,82.23,4.8e-05,0.6877,0.5897,2200.27,0.1027,0.09149,0.122,14.25,2.221,43604.41,-0.35456402320314795
2023-12-21,43875.01,2239.88,0.6241,272.16,93.89,4.21e-05,0.6881,0.6352,2238.76,0.1047,0.09499,0.1246,15.3,2.245,43839.91,-0.276067302952271
2023-12-22,44008.04,2326.53,0.6249,271.31,98.01,4.354e-05,0.6947,0.6232,2324.9,0.1053,0.09504,0.1266,15.49,2.257,43990.44,-0.31422996756908284
2023-12-23,43732.75,2309.54,0.6199,271.14,107.95,4.314e-05,0.7535,0.6132,2307.46,0.1068,0.09348,0.1267,15.69,2.218,43724.0,-0.32933304337936664
2023-12-24,43023.12,2265.42,0.6127,264.72,112.54,4.314e-05,0.7146,0.5923,2263.61,0.1063,0.09178,0.1261,15.28,2.185,43005.91,-0.2876571825108831
2023-12-25,43593.79,2271.75,0.6463,266.92,120.95,4.25e-05,0.8178,0.6243,2269.02,0.1059,0.09437,0.131,15.59,2.149,43580.71,-0.3482003983325809
2023-12-26,42517.32,2230.94,0.6221,297.79,112.48,4.28e-05,0.884,0.6088,2229.82,0.1031,0.09137,0.1261,15.09,2.185,42517.32,-0.33582740160237434
2023-12-27,43469.34,2380.34,0.6347,324.41,106.93,4.104e-05,0.8308,0.6338,2380.1,0.1054,0.09367,0.1308,16.72,2.17,43512.81,-0.269470263888253
2023-12-28,42588.94,2345.44,0.635,322.78,101.85,4.174e-05,0.7972,0.6162,2345.21,0.1057,0.09177,0.1322,16.02,2.207,42588.94,-0.34884442561631435
2023-12-29,42073.59,2299.64,0.623,313.78,106.19,4.51e-05,0.8053,0.6084,2296.88,0.1057,0.09101,0.1297,15.54,2.281,42060.97,-0.33861273268969916
2023-12-30,42146.03,2291.65,0.6208,317.11,101.9,4.43e-05,0.8082,0.601,2290.28,0.106,0.09001,0.1324,15.17,2.38,42141.82,-0.324618592977278
2023-12-31,42280.14,2281.36,0.6153,311.86,101.73,4.079e-05,0.7751,0.5938,2279.31,0.1077,0.0895,0.129,14.93,2.325,42233.63,-0.28452744938841246
2024-01-01,44197.61,2352.65,0.6298,313.67,110.02,4.1e-05,0.8439,0.6234,2351.47,0.1078,0.092,0.132,15.56,2.353,44197.61,-0.34537498493231655
2024-01-02,44970.34,2356.28,0.6246,312.41,106.76,4.1e-05,0.9058,0.6052,2356.28,0.1084,0.0911,0.1292,15.17,2.289,44970.34,-0.41039781558653043
2024-01-03,42854.08,2210.57,0.5826,315.96,98.59,3.45e-05,0.843,0.5572,2210.57,0.1068,0.08203,0.1205,14.16,2.207,42854.08,-0.3833007373056855
2024-01-04,44194.38,2269.47,0.5874,323.99,105.02,3.874e-05,0.8545,0.5704,2267.65,0.1071,0.08408,0.1217,14.54,2.172,44194.38,-0.36745150364402623
2024-01-05,44178.89,2270.21,0.5763,317.73,100.01,3.544e-05,0.9001,0.5419,2269.3,0.1044,0.08272,0.1193,14.1,2.124,44143.55,-0.35392686112673233
2024-01-06,43988.33,2241.73,0.5683,307.57,93.83,3.373e-05,0.8319,0.5231,2240.38,0.1039,0.08063,0.1202,13.44,2.159,43957.54,-0.3356044506518836
2024-01-07,43950.84,2222.73,0.5518,302.56,89.49,3.393e-05,0.8007,0.4946,2221.4,0.1028,0.07828,0.1153,13.16,2.214,43920.07,-0.36860568673080807
2024-01-08,46988.14,2332.66,0.5781,303.97,98.01,3.393e-05,0.8607,0.5416,2332.43,0.1043,0.08137,0.1196,14.15,2.28,46861.27,-0.35599300187275795
2024-01-09,46123.0,2344.97,0.5669,301.14,99.45,3.3e-05,0.7985,0.5123,2341.92,0.1028,0.07923,0.1166,13.72,2.198,46123.0,-0.3403393782078239
2024-01-10,46667.48,2584.69,0.6005,305.81,102.01,3.36e-05,0.8426,0.5662,2582.11,0.1053,0.08306,0.1208,15.08,2.272,46714.15,-0.3750569491091422
2024-01-11,46353.15,2618.71,0.6019,308.34,99.9,3.43e-05,1.091,0.5821,2615.57,0.1061,0.08458,0.1235,15.02,2.222,46353.15,-0.28076822355190445
